DASYLab - V 11.00.00
Worksheet name: 6by10beamlayout
Recording date     : 7/1/2016,  4:52:39 PM
Block length       : 2
Delta              : 0.2 sec.
Number of channels : 16
Date;Measurement time[hh:mm:ss];Slide Disp. Br. 0 [in];Slide Disp. Br. 2 [in];Slide Disp. Br. 3 [in];Slide Disp. Br. 4 [in];String Pot. Br. 5 [in];String Pot. Br. 6 [in];String Pot. Br. 7 [in];String Pot. Br. 8 [in];Slide Disp. Red. O [in];Slide Disp. Red. 2 [in];Slide Disp. Red. 3 [in];Slide Disp. Red. 4 [in];Slide Disp. Red. 5 [in];Slide Disp. Red. 6 [in];Slide Disp. Red. 7 [in];Slide Disp. Red. 8 [in];
7/1/2016;00:01:28.0;0.25800;0.66251;0.27429;0.27304;0.30799;0.28747;-6.09222;-7.89398;0.46899;0.42511;0.52707;0.51422;0.60428;0.70755;0.44073;0.41409;
7/1/2016;00:01:28.2;0.25809;0.66266;0.27408;0.27304;0.30616;0.28900;-6.09406;-7.89398;0.46912;0.42554;0.52698;0.51404;0.60406;0.70773;0.44077;0.41409;
7/1/2016;00:01:28.4;0.25790;0.66245;0.27423;0.27271;0.30677;0.29007;-6.09161;-7.89032;0.46930;0.42566;0.52707;0.51431;0.60437;0.70761;0.44086;0.41443;
7/1/2016;00:01:28.6;0.25812;0.66254;0.27414;0.27292;0.30677;0.29205;-6.08917;-7.89001;0.46936;0.42560;0.52713;0.51434;0.60422;0.70764;0.44080;0.41422;
7/1/2016;00:01:28.8;0.25787;0.66248;0.27420;0.27347;0.31471;0.29373;-6.08978;-7.89093;0.46909;0.42560;0.52728;0.51407;0.60410;0.70779;0.44092;0.41443;
7/1/2016;00:01:29.0;0.25787;0.66254;0.27411;0.27298;0.31593;0.29526;-6.08917;-7.88879;0.46930;0.42569;0.52768;0.51416;0.60397;0.70807;0.44113;0.41443;
7/1/2016;00:01:29.2;0.25812;0.66238;0.27408;0.27301;0.31776;0.29648;-6.08490;-7.88666;0.46957;0.42587;0.52765;0.51407;0.60440;0.70834;0.44058;0.41428;
7/1/2016;00:01:29.4;0.25797;0.66248;0.27414;0.27310;0.31471;0.29861;-6.08246;-7.88513;0.46957;0.42587;0.52768;0.51434;0.60422;0.70795;0.44070;0.41479;
7/1/2016;00:01:29.6;0.25797;0.66245;0.27411;0.27286;0.32386;0.30167;-6.08582;-7.88788;0.46954;0.42648;0.52802;0.51428;0.60403;0.70844;0.44095;0.41489;
7/1/2016;00:01:29.8;0.25769;0.66245;0.27426;0.27267;0.32325;0.30228;-6.08307;-7.88605;0.46960;0.42661;0.52814;0.51431;0.60406;0.70859;0.44104;0.41443;
7/1/2016;00:01:30.0;0.25757;0.66220;0.27402;0.27274;0.32325;0.30319;-6.08307;-7.88300;0.46988;0.42654;0.52811;0.51422;0.60422;0.70825;0.44110;0.41473;
7/1/2016;00:01:30.2;0.25781;0.66257;0.27414;0.27274;0.32142;0.30578;-6.08002;-7.88086;0.46991;0.42667;0.52805;0.51431;0.60431;0.70856;0.44110;0.41507;
7/1/2016;00:01:30.4;0.25748;0.66238;0.27417;0.27274;0.32569;0.30899;-6.08002;-7.88177;0.46970;0.42639;0.52814;0.51437;0.60410;0.70840;0.44128;0.41537;
7/1/2016;00:01:30.6;0.25754;0.66226;0.27435;0.27258;0.32997;0.30975;-6.08093;-7.88239;0.46985;0.42645;0.52802;0.51425;0.60394;0.70816;0.44131;0.41528;
7/1/2016;00:01:30.8;0.25760;0.66220;0.27423;0.27289;0.33241;0.31128;-6.07788;-7.87628;0.46994;0.42676;0.52820;0.51419;0.60406;0.70862;0.44107;0.41534;
7/1/2016;00:01:31.0;0.25766;0.66223;0.27420;0.27283;0.32813;0.31235;-6.07635;-7.87476;0.47012;0.42688;0.52829;0.51425;0.60431;0.70859;0.44086;0.41534;
7/1/2016;00:01:31.2;0.25757;0.66205;0.27423;0.27298;0.33729;0.31525;-6.07666;-7.87506;0.47028;0.42670;0.52859;0.51462;0.60419;0.70850;0.44083;0.41577;
7/1/2016;00:01:31.4;0.25732;0.66202;0.27423;0.27286;0.33546;0.31845;-6.07697;-7.87384;0.47015;0.42697;0.52884;0.51434;0.60400;0.70865;0.44107;0.41589;
7/1/2016;00:01:31.6;0.25720;0.66229;0.27457;0.27237;0.33729;0.31875;-6.07513;-7.87384;0.47073;0.42746;0.52872;0.51431;0.60406;0.70883;0.44131;0.41565;
7/1/2016;00:01:31.8;0.25769;0.66248;0.27420;0.27246;0.33851;0.32028;-6.07330;-7.87170;0.47079;0.42749;0.52887;0.51434;0.60397;0.70874;0.44101;0.41550;
7/1/2016;00:01:32.0;0.25732;0.66232;0.27441;0.27280;0.33546;0.32181;-6.07025;-7.87170;0.47101;0.42719;0.52869;0.51422;0.60403;0.70901;0.44122;0.41589;
7/1/2016;00:01:32.2;0.25720;0.66241;0.27451;0.27261;0.34522;0.32379;-6.06873;-7.86987;0.47076;0.42734;0.52924;0.51431;0.60391;0.70889;0.44153;0.41574;
7/1/2016;00:01:32.4;0.25729;0.66211;0.27448;0.27292;0.34522;0.32532;-6.06995;-7.86957;0.47095;0.42770;0.52924;0.51404;0.60385;0.70920;0.44165;0.41568;
7/1/2016;00:01:32.6;0.25729;0.66238;0.27432;0.27267;0.34339;0.32638;-6.06781;-7.86804;0.47116;0.42776;0.52930;0.51431;0.60397;0.70935;0.44165;0.41583;
7/1/2016;00:01:32.8;0.25708;0.66205;0.27402;0.27249;0.34583;0.32852;-6.06598;-7.86591;0.47147;0.42776;0.52930;0.51450;0.60391;0.70929;0.44128;0.41589;
7/1/2016;00:01:33.0;0.25708;0.66211;0.27441;0.27292;0.34889;0.33157;-6.06689;-7.86682;0.47128;0.42749;0.52924;0.51434;0.60403;0.70956;0.44159;0.41608;
7/1/2016;00:01:33.2;0.25693;0.66229;0.27460;0.27258;0.35255;0.33295;-6.06476;-7.86438;0.47156;0.42795;0.52954;0.51453;0.60400;0.71002;0.44174;0.41617;
7/1/2016;00:01:33.4;0.25726;0.66229;0.27426;0.27249;0.35133;0.33264;-6.06476;-7.86224;0.47171;0.42795;0.52985;0.51425;0.60400;0.71014;0.44150;0.41577;
7/1/2016;00:01:33.6;0.25708;0.66202;0.27426;0.27252;0.35560;0.33417;-6.06537;-7.86133;0.47192;0.42801;0.52957;0.51440;0.60397;0.70996;0.44150;0.41592;
7/1/2016;00:01:33.8;0.25693;0.66229;0.27451;0.27246;0.35438;0.33615;-6.06323;-7.86346;0.47189;0.42822;0.52982;0.51443;0.60379;0.70969;0.44205;0.41629;
7/1/2016;00:01:34.0;0.25684;0.66214;0.27448;0.27271;0.35865;0.33920;-6.05927;-7.86102;0.47183;0.42825;0.52975;0.51431;0.60385;0.71024;0.44214;0.41602;
7/1/2016;00:01:34.2;0.25684;0.66226;0.27432;0.27255;0.36048;0.34012;-6.06079;-7.85980;0.47171;0.42819;0.52991;0.51428;0.60367;0.71014;0.44205;0.41605;
7/1/2016;00:01:34.4;0.25690;0.66208;0.27423;0.27237;0.35987;0.34088;-6.05835;-7.85675;0.47208;0.42834;0.52988;0.51453;0.60388;0.71014;0.44208;0.41595;
7/1/2016;00:01:34.6;0.25687;0.66205;0.27420;0.27261;0.35865;0.34378;-6.05652;-7.85797;0.47229;0.42831;0.53009;0.51474;0.60403;0.71017;0.44199;0.41638;
7/1/2016;00:01:34.8;0.25662;0.66211;0.27435;0.27249;0.36659;0.34546;-6.05682;-7.85645;0.47220;0.42853;0.53033;0.51465;0.60388;0.71036;0.44208;0.41660;
7/1/2016;00:01:35.0;0.25668;0.66211;0.27444;0.27246;0.36598;0.34607;-6.05377;-7.85583;0.47235;0.42914;0.53040;0.51450;0.60355;0.71051;0.44208;0.41626;
7/1/2016;00:01:35.2;0.25671;0.66229;0.27414;0.27237;0.36415;0.34653;-6.05408;-7.85461;0.47278;0.42908;0.53055;0.51434;0.60379;0.71094;0.44186;0.41626;
7/1/2016;00:01:35.4;0.25662;0.66223;0.27429;0.27237;0.36415;0.34927;-6.05408;-7.85400;0.47278;0.42908;0.53030;0.51471;0.60391;0.71063;0.44189;0.41620;
7/1/2016;00:01:35.6;0.25659;0.66177;0.27429;0.27258;0.36476;0.34958;-6.05194;-7.85492;0.47284;0.42926;0.53046;0.51450;0.60358;0.71072;0.44229;0.41641;
7/1/2016;00:01:35.8;0.25641;0.66223;0.27444;0.27237;0.37025;0.35187;-6.05255;-7.85370;0.47296;0.42920;0.53052;0.51437;0.60352;0.71082;0.44226;0.41644;
7/1/2016;00:01:36.0;0.25626;0.66220;0.27460;0.27219;0.37574;0.35217;-6.05103;-7.84943;0.47302;0.42953;0.53067;0.51440;0.60397;0.71069;0.44250;0.41638;
7/1/2016;00:01:36.2;0.25665;0.66211;0.27399;0.27258;0.36842;0.35538;-6.04858;-7.84973;0.47321;0.42935;0.53070;0.51443;0.60370;0.71106;0.44247;0.41660;
7/1/2016;00:01:36.4;0.25662;0.66187;0.27417;0.27264;0.37452;0.35766;-6.04797;-7.84851;0.47308;0.42953;0.53085;0.51459;0.60358;0.71109;0.44241;0.41675;
7/1/2016;00:01:36.6;0.25635;0.66205;0.27441;0.27222;0.38001;0.35965;-6.04828;-7.84973;0.47330;0.42944;0.53116;0.51456;0.60342;0.71124;0.44254;0.41663;
7/1/2016;00:01:36.8;0.25638;0.66217;0.27448;0.27213;0.38368;0.36041;-6.04706;-7.84515;0.47357;0.42981;0.53116;0.51440;0.60352;0.71133;0.44254;0.41647;
7/1/2016;00:01:37.0;0.25613;0.66199;0.27451;0.27209;0.38246;0.36117;-6.04370;-7.84424;0.47375;0.43002;0.53125;0.51450;0.60367;0.71173;0.44260;0.41684;
7/1/2016;00:01:37.2;0.25577;0.66220;0.27438;0.27222;0.38001;0.36240;-6.04431;-7.84424;0.47400;0.43002;0.53119;0.51450;0.60358;0.71146;0.44281;0.41687;
7/1/2016;00:01:37.4;0.25598;0.66220;0.27454;0.27222;0.38246;0.36560;-6.04492;-7.84454;0.47397;0.43018;0.53137;0.51443;0.60342;0.71146;0.44287;0.41666;
7/1/2016;00:01:37.6;0.25604;0.66202;0.27417;0.27234;0.38490;0.36667;-6.04279;-7.84180;0.47400;0.43042;0.53137;0.51453;0.60364;0.71173;0.44287;0.41696;
7/1/2016;00:01:37.8;0.25604;0.66220;0.27435;0.27228;0.38612;0.36743;-6.04126;-7.84027;0.47418;0.43036;0.53146;0.51453;0.60352;0.71176;0.44305;0.41681;
7/1/2016;00:01:38.0;0.25604;0.66183;0.27408;0.27246;0.38490;0.36972;-6.03882;-7.83966;0.47415;0.43024;0.53146;0.51465;0.60339;0.71179;0.44327;0.41681;
7/1/2016;00:01:38.2;0.25580;0.66202;0.27417;0.27249;0.38978;0.37140;-6.03821;-7.83813;0.47424;0.43021;0.53195;0.51489;0.60339;0.71167;0.44299;0.41705;
7/1/2016;00:01:38.4;0.25592;0.66187;0.27432;0.27225;0.39344;0.37338;-6.03699;-7.83875;0.47437;0.43036;0.53183;0.51486;0.60355;0.71201;0.44299;0.41684;
7/1/2016;00:01:38.6;0.25577;0.66223;0.27429;0.27213;0.38856;0.37475;-6.03607;-7.83539;0.47485;0.43051;0.53186;0.51483;0.60336;0.71207;0.44308;0.41687;
7/1/2016;00:01:38.8;0.25586;0.66217;0.27426;0.27225;0.39588;0.37643;-6.03424;-7.83600;0.47470;0.43051;0.53192;0.51459;0.60327;0.71225;0.44299;0.41718;
7/1/2016;00:01:39.0;0.25580;0.66205;0.27426;0.27216;0.39466;0.37918;-6.03546;-7.83722;0.47488;0.43097;0.53210;0.51474;0.60321;0.71225;0.44327;0.41718;
7/1/2016;00:01:39.2;0.25562;0.66205;0.27441;0.27249;0.39771;0.38101;-6.03302;-7.83569;0.47479;0.43091;0.53226;0.51431;0.60312;0.71222;0.44342;0.41727;
7/1/2016;00:01:39.4;0.25546;0.66208;0.27420;0.27225;0.40199;0.38116;-6.03333;-7.83325;0.47495;0.43097;0.53226;0.51477;0.60330;0.71237;0.44379;0.41718;
7/1/2016;00:01:39.6;0.25574;0.66208;0.27420;0.27234;0.40016;0.38315;-6.03119;-7.83234;0.47498;0.43082;0.53223;0.51474;0.60345;0.71240;0.44336;0.41733;
7/1/2016;00:01:39.8;0.25558;0.66174;0.27417;0.27237;0.40077;0.38498;-6.02875;-7.83264;0.47528;0.43115;0.53235;0.51465;0.60342;0.71225;0.44360;0.41754;
7/1/2016;00:01:40.0;0.25525;0.66211;0.27438;0.27222;0.40382;0.38711;-6.02814;-7.83142;0.47528;0.43103;0.53262;0.51489;0.60306;0.71243;0.44370;0.41760;
7/1/2016;00:01:40.2;0.25568;0.66187;0.27426;0.27213;0.40565;0.38833;-6.02844;-7.82928;0.47531;0.43140;0.53271;0.51486;0.60333;0.71252;0.44327;0.41745;
7/1/2016;00:01:40.4;0.25552;0.66211;0.27414;0.27240;0.40748;0.38986;-6.02600;-7.82776;0.47574;0.43164;0.53259;0.51450;0.60309;0.71259;0.44308;0.41772;
7/1/2016;00:01:40.6;0.25574;0.66226;0.27423;0.27206;0.40626;0.39139;-6.02600;-7.82776;0.47583;0.43170;0.53278;0.51462;0.60300;0.71283;0.44348;0.41772;
7/1/2016;00:01:40.8;0.25507;0.66199;0.27420;0.27216;0.41053;0.39352;-6.02570;-7.82715;0.47589;0.43170;0.53281;0.51489;0.60303;0.71280;0.44360;0.41788;
7/1/2016;00:01:41.0;0.25519;0.66202;0.27429;0.27219;0.41542;0.39474;-6.02753;-7.82654;0.47574;0.43204;0.53296;0.51486;0.60297;0.71280;0.44391;0.41788;
7/1/2016;00:01:41.2;0.25504;0.66214;0.27423;0.27219;0.41053;0.39596;-6.02386;-7.82410;0.47589;0.43222;0.53287;0.51465;0.60309;0.71301;0.44388;0.41785;
7/1/2016;00:01:41.4;0.25519;0.66205;0.27420;0.27222;0.41419;0.39856;-6.02020;-7.82288;0.47614;0.43216;0.53278;0.51477;0.60315;0.71289;0.44379;0.41791;
7/1/2016;00:01:41.6;0.25507;0.66190;0.27429;0.27234;0.41664;0.40024;-6.01990;-7.82318;0.47617;0.43237;0.53293;0.51477;0.60312;0.71271;0.44385;0.41800;
7/1/2016;00:01:41.8;0.25488;0.66190;0.27441;0.27216;0.41725;0.40054;-6.01990;-7.81982;0.47629;0.43237;0.53329;0.51492;0.60309;0.71301;0.44412;0.41818;
7/1/2016;00:01:42.0;0.25491;0.66196;0.27463;0.27222;0.42030;0.40222;-6.01837;-7.81860;0.47644;0.43283;0.53329;0.51462;0.60309;0.71304;0.44373;0.41818;
7/1/2016;00:01:42.2;0.25494;0.66196;0.27426;0.27209;0.41969;0.40237;-6.01959;-7.81921;0.47656;0.43274;0.53360;0.51486;0.60291;0.71304;0.44412;0.41812;
7/1/2016;00:01:42.4;0.25488;0.66187;0.27420;0.27213;0.41969;0.40466;-6.01715;-7.81708;0.47678;0.43295;0.53360;0.51486;0.60306;0.71326;0.44363;0.41821;
7/1/2016;00:01:42.6;0.25485;0.66217;0.27417;0.27225;0.42640;0.40558;-6.01685;-7.81891;0.47684;0.43295;0.53387;0.51471;0.60294;0.71329;0.44391;0.41809;
7/1/2016;00:01:42.8;0.25473;0.66205;0.27420;0.27222;0.42518;0.40771;-6.01593;-7.81647;0.47687;0.43326;0.53403;0.51468;0.60275;0.71326;0.44434;0.41815;
7/1/2016;00:01:43.0;0.25473;0.66214;0.27417;0.27222;0.42701;0.40863;-6.01318;-7.81403;0.47726;0.43338;0.53384;0.51480;0.60306;0.71335;0.44434;0.41824;
7/1/2016;00:01:43.2;0.25470;0.66217;0.27420;0.27231;0.42762;0.41077;-6.01013;-7.81647;0.47726;0.43307;0.53421;0.51489;0.60281;0.71347;0.44440;0.41830;
7/1/2016;00:01:43.4;0.25458;0.66196;0.27435;0.27206;0.43189;0.41214;-6.01257;-7.81219;0.47751;0.43353;0.53448;0.51495;0.60297;0.71350;0.44476;0.41837;
7/1/2016;00:01:43.6;0.25470;0.66202;0.27417;0.27222;0.42823;0.41397;-6.01105;-7.81128;0.47736;0.43338;0.53452;0.51495;0.60303;0.71365;0.44431;0.41833;
7/1/2016;00:01:43.8;0.25488;0.66208;0.27402;0.27225;0.43312;0.41427;-6.00891;-7.80823;0.47772;0.43381;0.53485;0.51480;0.60287;0.71408;0.44440;0.41818;
7/1/2016;00:01:44.0;0.25467;0.66199;0.27408;0.27231;0.43678;0.41748;-6.00800;-7.80853;0.47784;0.43365;0.53476;0.51508;0.60281;0.71381;0.44452;0.41852;
7/1/2016;00:01:44.2;0.25458;0.66202;0.27435;0.27234;0.43312;0.41885;-6.00555;-7.81067;0.47787;0.43362;0.53510;0.51508;0.60284;0.71405;0.44452;0.41858;
7/1/2016;00:01:44.4;0.25455;0.66214;0.27438;0.27197;0.43800;0.42084;-6.00616;-7.80914;0.47784;0.43399;0.53513;0.51498;0.60257;0.71396;0.44467;0.41840;
7/1/2016;00:01:44.6;0.25430;0.66223;0.27426;0.27203;0.43678;0.42175;-6.00586;-7.80548;0.47842;0.43472;0.53525;0.51462;0.60269;0.71420;0.44470;0.41846;
7/1/2016;00:01:44.8;0.25470;0.66214;0.27432;0.27228;0.44227;0.42312;-6.00281;-7.80609;0.47888;0.43463;0.53525;0.51480;0.60294;0.71411;0.44482;0.41873;
7/1/2016;00:01:45.0;0.25424;0.66205;0.27417;0.27191;0.43983;0.42511;-6.00128;-7.80670;0.47931;0.43481;0.53555;0.51492;0.60278;0.71411;0.44516;0.41861;
7/1/2016;00:01:45.2;0.25360;0.66196;0.27420;0.27234;0.44776;0.42724;-5.99945;-7.80396;0.47937;0.43491;0.53564;0.51492;0.60266;0.71423;0.44504;0.41870;
7/1/2016;00:01:45.4;0.25363;0.66183;0.27405;0.27225;0.44837;0.42969;-6.00006;-7.80182;0.47964;0.43536;0.53568;0.51517;0.60278;0.71442;0.44510;0.41837;
7/1/2016;00:01:45.6;0.25360;0.66220;0.27432;0.27206;0.44776;0.42984;-5.99579;-7.79999;0.47980;0.43546;0.53592;0.51508;0.60275;0.71466;0.44482;0.41855;
7/1/2016;00:01:45.8;0.25372;0.66174;0.27423;0.27209;0.44532;0.43243;-5.99701;-7.79938;0.47974;0.43555;0.53592;0.51517;0.60272;0.71445;0.44482;0.41873;
7/1/2016;00:01:46.0;0.25375;0.66202;0.27451;0.27234;0.45265;0.43457;-5.99670;-7.79968;0.48004;0.43582;0.53607;0.51505;0.60266;0.71457;0.44507;0.41888;
7/1/2016;00:01:46.2;0.25345;0.66205;0.27417;0.27206;0.45204;0.43548;-5.99396;-7.79999;0.48004;0.43594;0.53616;0.51514;0.60266;0.71490;0.44516;0.41873;
7/1/2016;00:01:46.4;0.25378;0.66202;0.27417;0.27173;0.45631;0.43518;-5.99365;-7.79785;0.48026;0.43588;0.53613;0.51511;0.60281;0.71497;0.44485;0.41885;
7/1/2016;00:01:46.6;0.25363;0.66235;0.27414;0.27197;0.45326;0.43823;-5.99060;-7.79633;0.48047;0.43607;0.53598;0.51492;0.60275;0.71509;0.44577;0.41879;
7/1/2016;00:01:46.8;0.25357;0.66208;0.27435;0.27219;0.46058;0.44128;-5.98969;-7.79602;0.48041;0.43604;0.53641;0.51517;0.60260;0.71484;0.44562;0.41895;
7/1/2016;00:01:47.0;0.25351;0.66171;0.27423;0.27213;0.46424;0.44342;-5.99243;-7.79449;0.48029;0.43628;0.53650;0.51526;0.60284;0.71497;0.44553;0.41891;
7/1/2016;00:01:47.2;0.25348;0.66205;0.27414;0.27179;0.46607;0.44388;-5.99060;-7.79175;0.48068;0.43616;0.53650;0.51523;0.60263;0.71518;0.44562;0.41898;
7/1/2016;00:01:47.4;0.25360;0.66190;0.27414;0.27191;0.46363;0.44449;-5.98694;-7.79144;0.48087;0.43625;0.53638;0.51526;0.60269;0.71536;0.44525;0.41907;
7/1/2016;00:01:47.6;0.25378;0.66177;0.27420;0.27182;0.46119;0.44723;-5.98572;-7.79175;0.48105;0.43634;0.53674;0.51523;0.60269;0.71512;0.44531;0.41910;
7/1/2016;00:01:47.8;0.25351;0.66205;0.27417;0.27191;0.46607;0.44800;-5.98572;-7.79114;0.48105;0.43646;0.53677;0.51495;0.60269;0.71539;0.44550;0.41910;
7/1/2016;00:01:48.0;0.25360;0.66211;0.27423;0.27191;0.46974;0.44998;-5.98694;-7.78992;0.48105;0.43661;0.53677;0.51492;0.60272;0.71570;0.44553;0.41925;
7/1/2016;00:01:48.2;0.25327;0.66199;0.27417;0.27176;0.46791;0.45166;-5.98022;-7.78748;0.48138;0.43686;0.53693;0.51508;0.60260;0.71545;0.44574;0.41931;
7/1/2016;00:01:48.4;0.25363;0.66187;0.27429;0.27216;0.47218;0.45502;-5.98114;-7.78778;0.48141;0.43701;0.53680;0.51514;0.60278;0.71555;0.44598;0.41931;
7/1/2016;00:01:48.6;0.25323;0.66196;0.27426;0.27200;0.47279;0.45517;-5.97992;-7.78473;0.48145;0.43726;0.53714;0.51520;0.60257;0.71573;0.44626;0.41949;
7/1/2016;00:01:48.8;0.25342;0.66214;0.27414;0.27191;0.47584;0.45685;-5.98083;-7.78595;0.48138;0.43726;0.53723;0.51517;0.60251;0.71573;0.44595;0.41934;
7/1/2016;00:01:49.0;0.25342;0.66180;0.27402;0.27191;0.47462;0.45822;-5.97870;-7.78290;0.48178;0.43747;0.53717;0.51508;0.60260;0.71570;0.44586;0.41925;
7/1/2016;00:01:49.2;0.25336;0.66193;0.27432;0.27188;0.47828;0.46020;-5.97717;-7.78381;0.48178;0.43738;0.53763;0.51535;0.60272;0.71570;0.44550;0.41946;
7/1/2016;00:01:49.4;0.25317;0.66180;0.27435;0.27194;0.48622;0.46203;-5.97717;-7.78168;0.48175;0.43747;0.53769;0.51544;0.60260;0.71564;0.44595;0.41974;
7/1/2016;00:01:49.6;0.25327;0.66193;0.27417;0.27188;0.48255;0.46326;-5.97778;-7.78137;0.48181;0.43768;0.53784;0.51520;0.60254;0.71613;0.44608;0.41946;
7/1/2016;00:01:49.8;0.25293;0.66238;0.27420;0.27170;0.48072;0.46356;-5.97473;-7.77954;0.48203;0.43759;0.53784;0.51532;0.60242;0.71625;0.44641;0.41962;
7/1/2016;00:01:50.0;0.25336;0.66202;0.27420;0.27185;0.48500;0.46493;-5.97076;-7.77924;0.48221;0.43790;0.53778;0.51511;0.60245;0.71643;0.44650;0.41980;
7/1/2016;00:01:50.2;0.25320;0.66193;0.27414;0.27188;0.48194;0.46783;-5.97260;-7.77863;0.48227;0.43781;0.53796;0.51535;0.60251;0.71613;0.44644;0.41974;
7/1/2016;00:01:50.4;0.25281;0.66214;0.27438;0.27179;0.48683;0.46875;-5.97168;-7.77802;0.48224;0.43814;0.53821;0.51535;0.60254;0.71652;0.44693;0.41989;
7/1/2016;00:01:50.6;0.25296;0.66190;0.27408;0.27164;0.49171;0.46997;-5.97107;-7.77405;0.48248;0.43826;0.53802;0.51520;0.60263;0.71683;0.44681;0.41962;
7/1/2016;00:01:50.8;0.25302;0.66193;0.27405;0.27161;0.49293;0.47073;-5.96802;-7.77466;0.48270;0.43835;0.53809;0.51535;0.60254;0.71683;0.44669;0.41992;
7/1/2016;00:01:51.0;0.25269;0.66174;0.27399;0.27182;0.49354;0.47348;-5.96619;-7.77191;0.48300;0.43854;0.53845;0.51544;0.60254;0.71692;0.44675;0.42017;
7/1/2016;00:01:51.2;0.25275;0.66217;0.27420;0.27182;0.49537;0.47470;-5.96619;-7.77374;0.48294;0.43839;0.53876;0.51547;0.60236;0.71713;0.44647;0.41983;
7/1/2016;00:01:51.4;0.25262;0.66217;0.27451;0.27164;0.50147;0.47516;-5.96588;-7.77069;0.48312;0.43869;0.53860;0.51529;0.60242;0.71735;0.44672;0.41983;
7/1/2016;00:01:51.6;0.25269;0.66217;0.27405;0.27185;0.49720;0.47668;-5.96436;-7.77222;0.48309;0.43887;0.53879;0.51505;0.60251;0.71762;0.44693;0.42004;
7/1/2016;00:01:51.8;0.25259;0.66217;0.27417;0.27182;0.49659;0.47882;-5.96130;-7.76947;0.48352;0.43906;0.53882;0.51505;0.60248;0.71738;0.44705;0.42014;
7/1/2016;00:01:52.0;0.25272;0.66193;0.27411;0.27179;0.49659;0.47974;-5.96375;-7.76855;0.48352;0.43921;0.53912;0.51544;0.60236;0.71750;0.44727;0.42026;
7/1/2016;00:01:52.2;0.25229;0.66202;0.27432;0.27194;0.50270;0.48111;-5.96008;-7.77008;0.48370;0.43912;0.53928;0.51517;0.60248;0.71762;0.44724;0.42023;
7/1/2016;00:01:52.4;0.25256;0.66211;0.27402;0.27173;0.50514;0.48233;-5.96008;-7.76611;0.48389;0.43924;0.53922;0.51526;0.60245;0.71765;0.44705;0.42004;
7/1/2016;00:01:52.6;0.25217;0.66171;0.27408;0.27191;0.50575;0.48477;-5.95947;-7.76489;0.48438;0.43918;0.53931;0.51538;0.60248;0.71741;0.44705;0.42035;
7/1/2016;00:01:52.8;0.25220;0.66171;0.27435;0.27185;0.50758;0.48736;-5.95856;-7.76642;0.48407;0.43924;0.53943;0.51532;0.60257;0.71744;0.44714;0.42026;
7/1/2016;00:01:53.0;0.25204;0.66202;0.27432;0.27151;0.51124;0.48797;-5.95917;-7.76489;0.48419;0.43939;0.53967;0.51535;0.60217;0.71777;0.44720;0.42023;
7/1/2016;00:01:53.2;0.25214;0.66199;0.27451;0.27167;0.50941;0.48950;-5.95795;-7.76337;0.48441;0.43970;0.53955;0.51541;0.60233;0.71774;0.44690;0.42023;
7/1/2016;00:01:53.4;0.25220;0.66217;0.27414;0.27155;0.50880;0.49026;-5.95703;-7.76123;0.48453;0.43979;0.53961;0.51538;0.60226;0.71790;0.44742;0.42047;
7/1/2016;00:01:53.6;0.25229;0.66180;0.27417;0.27179;0.50819;0.49209;-5.95245;-7.76184;0.48474;0.43988;0.53970;0.51535;0.60236;0.71783;0.44748;0.42041;
7/1/2016;00:01:53.8;0.25235;0.66196;0.27417;0.27188;0.51429;0.49469;-5.95337;-7.76123;0.48459;0.43973;0.53983;0.51529;0.60223;0.71786;0.44778;0.42065;
7/1/2016;00:01:54.0;0.25198;0.66208;0.27426;0.27176;0.51612;0.49560;-5.95245;-7.75909;0.48468;0.44037;0.54007;0.51523;0.60214;0.71814;0.44791;0.42038;
7/1/2016;00:01:54.2;0.25201;0.66217;0.27432;0.27164;0.51551;0.49774;-5.94940;-7.75635;0.48499;0.44025;0.54010;0.51541;0.60223;0.71823;0.44775;0.42047;
7/1/2016;00:01:54.4;0.25208;0.66180;0.27405;0.27194;0.51734;0.49972;-5.94879;-7.75787;0.48499;0.44034;0.54004;0.51535;0.60214;0.71796;0.44760;0.42062;
7/1/2016;00:01:54.6;0.25174;0.66165;0.27420;0.27200;0.52162;0.50156;-5.94910;-7.75696;0.48517;0.44043;0.54025;0.51550;0.60229;0.71799;0.44785;0.42081;
7/1/2016;00:01:54.8;0.25165;0.66190;0.27438;0.27145;0.52650;0.50232;-5.94788;-7.75604;0.48502;0.44031;0.54056;0.51556;0.60223;0.71829;0.44751;0.42062;
7/1/2016;00:01:55.0;0.25186;0.66232;0.27441;0.27164;0.52589;0.50232;-5.94604;-7.75116;0.48541;0.44073;0.54028;0.51523;0.60245;0.71854;0.44766;0.42047;
7/1/2016;00:01:55.2;0.25214;0.66190;0.27429;0.27164;0.52406;0.50522;-5.94543;-7.75024;0.48550;0.44077;0.54047;0.51547;0.60236;0.71841;0.44772;0.42093;
7/1/2016;00:01:55.4;0.25180;0.66199;0.27435;0.27173;0.52650;0.50735;-5.94269;-7.75299;0.48550;0.44061;0.54056;0.51544;0.60233;0.71857;0.44794;0.42081;
7/1/2016;00:01:55.6;0.25174;0.66211;0.27438;0.27151;0.52894;0.50888;-5.94330;-7.75055;0.48541;0.44107;0.54074;0.51535;0.60214;0.71823;0.44830;0.42099;
